"OBJECTID","ULAND","UREGBEZ","UKREIS","UGEMEINDE","UJAHR","UMONAT","USTUNDE","UWOCHENTAG","UKATEGORIE","UART","UTYP1","IstStrasse","IstRad","IstPKW","IstFuss","IstKrad","IstSonstig","XGCSWGS84","YGCSWGS84"
123180,14,7,13,0,2016,4,19,3,3,1,2,0,1,1,0,0,0,12.373232828,51.310134042
123181,14,7,13,0,2016,4,16,2,3,0,2,1,1,0,0,0,0,12.3097423,51.33472109
123190,14,7,13,0,2016,4,19,2,2,0,1,1,1,0,0,0,0,12.394260445,51.346155864
123199,14,7,13,0,2016,4,19,6,3,5,3,0,1,1,0,0,0,12.32388016,51.320416629
123201,14,7,13,0,2016,3,6,5,3,5,3,0,1,1,0,0,0,12.374625427,51.347729215
123205,14,7,13,0,2016,4,20,4,2,0,3,0,1,1,0,0,0,12.37623005,51.333759966
123208,14,7,13,0,2016,4,18,4,3,2,2,0,1,1,0,0,0,12.362681513,51.338960123
123210,14,7,13,0,2016,4,17,6,3,3,2,0,1,1,0,0,0,12.430973782,51.300524617
123221,14,7,13,0,2016,4,16,3,3,3,2,0,1,1,0,0,0,12.373601416,51.332999309
123235,14,7,13,0,2016,4,15,3,3,0,5,0,1,0,0,0,1,12.410724802,51.3417497149999
123239,14,7,13,0,2016,4,13,3,3,4,2,0,1,1,0,0,0,12.407833111,51.3514016439999
123248,14,7,13,0,2016,3,18,3,3,5,1,0,1,1,0,0,0,12.341150743,51.325727506
123263,14,7,13,0,2016,4,14,6,3,5,3,0,1,1,0,0,0,12.47196868,51.3602133759999
123266,14,7,13,0,2016,3,18,3,3,5,2,0,1,1,0,0,0,12.3627240559999,51.339004211
123277,14,7,13,0,2016,4,21,3,3,5,3,0,1,0,0,0,1,12.382087024,51.3388780169999
123283,14,7,13,0,2016,4,14,6,3,2,6,0,1,1,0,0,0,12.3665972019999,51.3676466109999
123287,14,7,13,0,2016,4,7,3,3,5,3,0,1,1,0,0,0,12.373718702,51.3056083749999
123289,14,7,13,0,2016,4,15,6,3,5,3,0,1,1,0,0,0,12.4204612119999,51.35430531
123295,14,7,13,0,2016,4,5,4,3,5,2,0,1,0,0,0,0,12.371033139,51.3354445149999
123305,14,7,13,0,2016,4,9,6,3,5,3,0,1,1,0,0,0,12.3656209399999,51.3396153079999
123326,14,7,13,0,2016,4,9,6,2,5,3,0,1,1,0,0,0,12.363461461,51.3630042679999
123328,14,7,13,0,2016,4,16,3,3,5,3,0,1,1,0,0,0,12.387950447,51.353219338
123333,14,7,13,0,2016,4,14,6,3,2,6,0,1,1,0,0,0,12.320247887,51.37239205
123336,14,7,13,0,2016,4,7,2,3,1,5,0,1,0,0,0,1,12.3911944989999,51.3220293629999
123337,14,7,13,0,2016,4,14,6,2,5,3,0,1,1,0,0,0,12.4700778529999,51.3457511129999
123350,14,7,13,0,2016,4,8,5,3,5,3,0,1,1,0,0,0,12.341200209,51.325760877
123352,14,7,13,0,2016,4,15,3,3,5,2,0,1,0,0,0,1,12.3943923159999,51.314602553
123357,14,7,13,0,2016,4,19,4,3,5,3,1,1,1,0,0,0,12.341210513,51.325767571
123367,14,7,13,0,2016,4,17,2,3,5,3,0,1,1,0,0,0,12.376752194,51.320518413
123373,14,7,13,0,2016,4,17,6,3,3,2,0,1,1,0,0,0,12.380658454,51.34129973
123377,14,7,13,0,2016,4,19,2,3,5,3,0,1,1,0,0,0,12.3364789619999,51.319060323
123387,14,7,13,0,2016,4,18,6,2,5,3,0,1,1,0,0,0,12.403204763,51.346442545
123394,14,7,13,0,2016,4,17,3,3,4,2,0,1,1,0,0,0,12.384829696,51.360235537
123404,14,7,13,0,2016,4,13,7,3,4,3,0,1,1,0,0,0,12.3768738759999,51.356039265
123407,14,7,13,0,2016,4,16,3,3,0,2,0,1,1,0,0,0,12.3576580679999,51.34474822
123412,14,7,13,0,2016,4,8,2,3,5,3,0,1,1,0,0,0,12.3942441989999,51.3361879619999
123418,14,7,13,0,2016,4,18,3,3,5,3,0,1,0,0,0,1,12.3782087529999,51.334787177
123428,14,7,13,0,2016,4,0,6,3,3,6,0,1,1,0,0,0,12.3741430099999,51.3035805669999
123429,14,7,13,0,2016,4,8,4,3,0,7,0,1,0,0,0,0,12.37527774,51.320568391
123432,14,7,13,0,2016,4,17,6,3,3,2,0,1,1,0,0,0,12.3626267359999,51.331220612
123434,14,7,13,0,2016,4,23,1,3,8,1,0,1,0,0,0,0,12.4036749729999,51.36382119
123436,14,7,13,0,2016,4,6,2,3,5,3,0,1,1,0,0,0,12.3864522229999,51.29911079
123439,14,7,13,0,2016,4,16,3,3,5,3,0,1,1,0,0,0,12.319727861,51.3752379689999
123443,14,7,13,0,2016,4,14,6,3,5,3,0,1,1,0,0,0,12.479034384,51.2722782219999
123451,14,7,13,0,2016,4,8,2,1,5,3,0,1,0,0,0,1,12.281065239,51.320037378
123467,14,7,13,0,2016,4,16,4,2,5,3,0,1,1,0,0,0,12.376883833,51.35666906
123470,14,7,13,0,2016,4,8,4,3,4,6,0,1,0,0,0,0,12.378503329,51.3323115789999
123471,14,7,13,0,2016,4,17,3,3,5,2,0,1,1,0,0,0,12.373410233,51.311629289
123481,14,7,13,0,2016,4,14,2,2,3,2,0,1,1,0,0,0,12.329492168,51.3398761449999
123484,14,7,13,0,2016,4,16,4,3,3,2,0,1,1,0,0,0,12.370844665,51.3363492089999
123494,14,7,13,0,2016,4,12,6,3,2,6,0,1,1,0,0,0,12.354206099,51.3623692039999
123502,14,7,13,0,2016,4,9,6,3,3,5,0,1,1,0,0,0,12.373626077,51.330613581
123503,14,7,13,0,2016,4,10,7,3,0,1,1,1,0,0,0,0,12.3717157859999,51.3485542339999
123504,14,7,13,0,2016,4,14,2,3,6,4,0,1,0,1,0,0,12.449695189,51.345564312
123506,14,7,13,0,2016,4,7,6,2,6,4,0,1,0,1,0,0,12.373137194,51.3109002169999
123527,14,7,13,0,2016,4,22,5,2,5,3,0,1,1,0,0,0,12.381932169,51.3386065899999
123532,14,7,13,0,2016,4,8,3,3,5,3,1,1,1,0,0,0,12.308361601,51.2740167279999
123544,14,7,13,0,2016,4,15,6,3,4,2,0,1,1,0,0,0,12.317795191,51.3472117179999
123549,14,7,13,0,2016,4,5,1,3,8,1,1,1,0,0,0,0,12.32682312,51.3126479339999
123575,14,7,13,0,2016,4,13,7,2,0,5,0,1,0,0,0,0,12.3086078659999,51.345341982
123586,14,7,13,0,2016,4,8,4,3,5,3,0,1,1,0,0,0,12.371128869,51.328910917
123587,14,7,13,0,2016,4,16,3,3,5,3,0,1,1,0,0,0,12.361116569,51.358938178
123604,14,7,13,0,2016,4,19,1,3,0,7,0,1,1,0,0,0,12.452168576,51.350373836
123607,14,7,13,0,2016,4,8,6,3,5,3,0,1,1,0,0,0,12.313001833,51.3297421529999
123613,14,7,13,0,2016,5,16,2,3,4,6,0,1,1,0,0,0,12.372891017,51.3431696829999
123616,14,7,13,0,2016,5,16,5,2,1,5,0,1,1,0,0,0,12.347415816,51.325712611
123622,14,7,13,0,2016,5,14,2,3,5,3,0,1,1,0,0,0,12.370033747,51.395894746
123626,14,7,13,0,2016,5,15,4,2,5,3,0,1,1,0,0,0,12.373361444,51.3530615049999
123629,14,7,13,0,2016,5,16,5,3,0,7,0,1,0,0,0,1,12.391106429,51.344979109
123630,14,7,13,0,2016,5,19,5,2,5,3,0,1,1,0,0,0,12.3976470669999,51.3365290409999
123636,14,7,13,0,2016,5,12,2,2,4,6,0,1,1,0,0,0,12.348205801,51.328599396
123654,14,7,13,0,2016,5,16,2,3,3,6,0,1,1,0,0,0,12.3586044259999,51.3431927239999
123663,14,7,13,0,2016,5,15,4,3,5,3,0,1,1,0,0,0,12.397533916,51.3916998469999
123667,14,7,13,0,2016,5,14,7,3,1,5,0,1,1,0,0,0,12.365702388,51.322421439
123689,14,7,13,0,2016,5,6,3,3,5,3,0,1,1,0,0,0,12.323872034,51.3203706879999
123692,14,7,13,0,2016,5,20,6,2,5,3,0,1,1,0,0,0,12.370852543,51.3350074479999
123695,14,7,13,0,2016,5,10,5,3,5,3,0,1,1,0,0,0,12.378370424,51.332205639
123697,14,7,13,0,2016,5,7,3,3,5,2,0,1,1,0,0,0,12.32037118,51.3002696029999
123700,14,7,13,0,2016,5,14,5,3,5,3,0,1,0,0,0,1,12.365616782,51.3320691549999
123713,14,7,13,0,2016,5,16,4,3,5,3,0,1,1,0,0,0,12.4194536889999,51.333044379
123724,14,7,13,0,2016,5,12,3,2,5,3,0,1,1,0,0,0,12.408661659,51.359996695
123744,14,7,13,0,2016,5,8,5,3,5,3,0,1,1,0,0,0,12.3732780259999,51.3464326499999
123751,14,7,13,0,2016,5,8,6,3,5,3,0,1,1,0,0,0,12.365276069,51.3236470849999
123755,14,7,13,0,2016,5,14,4,3,5,3,0,1,1,0,0,0,12.373737886,51.326806454
123758,14,7,13,0,2016,5,17,1,3,2,6,0,1,0,0,0,1,12.425423844,51.320077783
123762,14,7,13,0,2016,5,17,1,3,5,3,0,1,1,0,0,0,12.37228293,51.3496051739999
123797,14,7,13,0,2016,5,11,6,3,3,7,0,1,1,0,0,0,12.3388847169999,51.350051503
123801,14,7,13,0,2016,5,11,6,3,5,2,0,1,1,0,0,0,12.369448542,51.360118475
123805,14,7,13,0,2016,5,16,2,3,5,3,0,1,1,0,0,0,12.380032275,51.32885093
123807,14,7,13,0,2016,5,18,6,3,5,2,0,1,1,0,0,0,12.3362018379999,51.332029347
123808,14,7,13,0,2016,5,7,6,3,4,2,0,1,1,0,0,0,12.389384828,51.33582912
123816,14,7,13,0,2016,5,22,2,3,0,5,0,1,1,0,0,0,12.4011218319999,51.339300409
123822,14,7,13,0,2016,5,18,5,3,5,3,0,1,1,0,0,0,12.387303052,51.3092524289999
123829,14,7,13,0,2016,5,6,1,2,1,5,1,1,1,0,0,0,12.3855686669999,51.341173206
123832,14,7,13,0,2016,4,13,7,3,3,5,0,1,1,0,0,0,12.3886239,51.327744219
123838,14,7,13,0,2016,5,21,6,2,5,2,0,1,1,0,0,0,12.38551548,51.376140435
123857,14,7,13,0,2016,5,17,3,3,5,3,0,1,1,0,0,0,12.387217244,51.336879256
123858,14,7,13,0,2016,5,8,4,3,5,3,0,1,1,0,0,0,12.349358128,51.348518411
123867,14,7,13,0,2016,5,19,6,3,5,7,0,1,1,0,0,0,12.371244077,51.326003698
123879,14,7,13,0,2016,5,15,5,3,5,3,0,1,0,0,1,0,12.3256958349999,51.313163048
123881,14,7,13,0,2016,5,8,4,2,5,3,0,1,1,0,0,0,12.362792511,51.3210813219999
123893,14,7,13,0,2016,5,16,4,3,5,3,0,1,1,0,0,0,12.376641057,51.35585598
123897,14,7,13,0,2016,5,18,6,2,5,3,0,1,1,0,0,0,12.292146033,51.3548564709999
123899,14,7,13,0,2016,5,14,6,3,3,6,0,1,1,0,0,0,12.394738455,51.376422963
123901,14,7,13,0,2016,5,14,4,2,5,3,0,1,0,0,0,0,12.376680422,51.346139397
123914,14,7,13,0,2016,5,10,6,3,1,5,0,1,1,0,0,0,12.33837578,51.326107587
123923,14,7,13,0,2016,5,16,2,3,5,2,0,1,0,0,0,1,12.376755957,51.3206939049999
123991,14,7,13,0,2016,5,19,7,2,4,2,0,1,0,0,0,0,12.3456339669999,51.3300521339999
123999,14,7,13,0,2016,5,10,7,3,5,3,0,1,1,0,0,0,12.368919819,51.341895243
124002,14,7,13,0,2016,5,20,5,3,0,6,0,1,0,0,0,1,12.329670144,51.3325457219999
124005,14,7,13,0,2016,5,22,3,3,6,4,0,1,0,1,0,0,12.378033018,51.340655892
124033,14,7,13,0,2016,5,7,3,3,5,3,1,1,1,0,0,0,12.390327154,51.3029729009999
124042,14,7,13,0,2016,5,17,3,3,0,5,0,1,1,0,0,0,12.3909875619999,51.2974054259999
124043,14,7,13,0,2016,5,8,5,2,0,1,0,1,0,0,0,0,12.3925993509999,51.330557061
124045,14,7,13,0,2016,5,17,3,2,5,3,0,1,1,0,0,0,12.355632813,51.360710832
124046,14,7,13,0,2016,5,19,5,3,3,6,0,1,0,0,0,1,12.344401875,51.318902565
124048,14,7,13,0,2016,5,0,1,3,0,7,0,1,0,0,0,0,12.378434958,51.3078225539999
124057,14,7,13,0,2016,5,19,5,2,1,5,0,1,1,0,0,0,12.337109518,51.3393935149999
124058,14,7,13,0,2016,5,20,5,3,5,3,0,1,1,0,0,0,12.371262362,51.3326194489999
124061,14,7,13,0,2016,5,16,7,3,5,2,0,1,1,0,0,0,12.380952835,51.3307848179999
124063,14,7,13,0,2016,5,15,3,2,3,2,0,1,1,0,0,0,12.377252148,51.3666714599999
124068,14,7,13,0,2016,5,15,5,3,5,3,0,1,1,0,0,0,12.408653396,51.35997029
124072,14,7,13,0,2016,5,16,3,3,5,3,0,1,1,0,0,0,12.368747771,51.345739647
124075,14,7,13,0,2016,5,19,5,3,0,2,0,1,1,0,0,0,12.368664661,51.289245551
124084,14,7,13,0,2016,5,18,5,3,4,3,0,1,1,0,0,0,12.3768739179999,51.356040135
124100,14,7,13,0,2016,5,16,2,3,6,4,0,1,0,1,0,0,12.373326988,51.3117951199999
124108,14,7,13,0,2016,5,10,7,3,5,3,0,1,1,0,0,0,12.365052921,51.3608158529999
124115,14,7,13,0,2016,5,7,4,3,6,4,0,1,0,1,0,0,12.443861822,51.331466591
124137,14,7,13,0,2016,5,11,1,3,0,6,0,1,1,0,0,0,12.371384426,51.346030657
124144,14,7,13,0,2016,5,15,6,3,3,6,0,1,0,0,0,1,12.368119307,51.320928015
124148,14,7,13,0,2016,5,15,6,3,5,3,0,1,1,0,0,0,12.4076350659999,51.373736952
124151,14,7,13,0,2016,5,19,1,3,5,3,0,1,0,0,0,0,12.342286989,51.3385934129999
124157,14,7,13,0,2016,5,9,4,3,5,2,0,1,1,0,0,0,12.321909051,51.35004012
124168,14,7,13,0,2016,5,22,1,3,0,3,0,1,1,0,0,0,12.414857925,51.342929063
124170,14,7,13,0,2016,5,15,6,3,5,3,0,1,1,0,0,0,12.405385143,51.334383957
124192,14,7,13,0,2016,6,17,2,3,0,2,0,1,0,0,0,0,12.388275043,51.3261114749999
124197,14,7,13,0,2016,6,21,7,3,5,5,0,1,1,0,0,0,12.4082446,51.342785532
124202,14,7,13,0,2016,6,10,6,3,5,3,0,1,1,0,0,0,12.384853665,51.378880668
124210,14,7,13,0,2016,6,19,3,3,3,6,0,1,0,0,0,0,12.4351963409999,51.2867755329999
124212,14,7,13,0,2016,6,21,2,3,0,6,0,1,0,0,0,0,12.3734327949999,51.3149845439999
124215,14,7,13,0,2016,6,16,5,3,5,3,0,1,1,0,0,0,12.3737486049999,51.3695353259999
124219,14,7,13,0,2016,6,17,3,3,5,3,0,1,1,0,0,0,12.466689354,51.3365908509999
124221,14,7,13,0,2016,6,2,5,3,5,3,0,1,1,0,0,0,12.334848026,51.3316959739999
124222,14,7,13,0,2016,6,13,2,3,5,3,0,1,1,0,0,0,12.413973254,51.3427561889999
124224,14,7,13,0,2016,6,17,5,3,5,3,0,1,1,0,0,0,12.400378565,51.3458504359999
124227,14,7,13,0,2016,6,15,5,3,5,3,0,1,1,0,0,0,12.3859534559999,51.3712950179999
124228,14,7,13,0,2016,6,17,3,3,6,4,1,1,0,1,0,0,12.373516861,51.3299195709999
124235,14,7,13,0,2016,6,7,2,3,5,3,0,1,1,0,0,0,12.432356922,51.356543709
124240,14,7,13,0,2016,6,20,3,3,5,2,0,1,1,0,0,0,12.322734151,51.3749004579999
124241,14,7,13,0,2016,6,10,6,3,5,3,0,1,1,0,0,0,12.360254434,51.3405612999999
124244,14,7,13,0,2016,6,11,2,3,5,2,0,1,0,0,0,0,12.3711230489999,51.3473717179999
124245,14,7,13,0,2016,6,7,3,2,1,3,0,1,1,0,0,0,12.460635285,51.3457577289999
124251,14,7,13,0,2016,6,14,2,3,5,3,0,1,1,0,0,0,12.370854246,51.335011862
124254,14,7,13,0,2016,6,18,4,3,5,3,0,1,1,0,0,0,12.331445023,51.3496267559999
124259,14,7,13,0,2016,6,18,5,3,5,3,0,1,1,0,0,0,12.287280012,51.30289864
124261,14,7,13,0,2016,6,17,4,3,5,3,0,1,1,0,0,0,12.366287197,51.3656990369999
124275,14,7,13,0,2016,6,15,4,3,1,5,0,1,1,0,0,0,12.376872829,51.370969328
124290,14,7,13,0,2016,6,10,7,3,0,7,0,1,0,0,0,0,12.416557566,51.323749481
124305,14,7,13,0,2016,6,19,7,3,5,3,0,1,1,0,0,0,12.434822193,51.3799105419999
124312,14,7,13,0,2016,6,17,4,3,5,3,0,1,1,0,0,0,12.479449171,51.3506048409999
124329,14,7,13,0,2016,6,10,3,3,5,2,0,1,0,0,0,1,12.376971055,51.325113555
124335,14,7,13,0,2016,6,21,6,3,4,2,0,1,1,0,0,0,12.359216246,51.334470684
124360,14,7,13,0,2016,6,18,7,3,2,6,0,1,1,0,0,0,12.362299928,51.332450236
124362,14,7,13,0,2016,6,12,4,3,3,5,1,1,1,0,0,0,12.373248537,51.324391573
124366,14,7,13,0,2016,6,18,7,3,5,3,0,1,1,0,0,0,12.3942574239999,51.336185419
124381,14,7,13,0,2016,6,6,6,2,0,1,1,1,0,0,0,0,12.292405096,51.3930713259999
124389,14,7,13,0,2016,6,20,4,3,5,3,0,1,1,0,0,0,12.382716585,51.315008919
124392,14,7,13,0,2016,6,8,6,3,6,4,0,1,0,1,0,0,12.376808004,51.343303104
124411,14,7,13,0,2016,6,6,1,2,7,1,0,1,0,0,0,0,12.3622802479999,51.3320229079999
124418,14,7,13,0,2016,6,15,6,2,5,3,0,1,1,0,0,0,12.370964552,51.3339861099999
124428,14,7,13,0,2016,6,7,2,3,5,3,0,1,1,0,0,0,12.459521185,51.355401229
124434,14,7,13,0,2016,6,22,5,3,5,3,0,1,1,0,0,0,12.3736504689999,51.3232199569999
124451,14,7,13,0,2016,6,19,6,3,4,2,0,1,1,0,0,0,12.3230294839999,51.338736314
124461,14,7,13,0,2016,5,7,3,3,5,3,0,1,0,0,1,0,12.4892849399999,51.3451861169999
124464,14,7,13,0,2016,6,11,5,2,5,3,0,1,1,0,0,0,12.376946664,51.3448481109999
124470,14,7,13,0,2016,6,4,6,3,0,1,0,1,1,0,0,0,12.405587509,51.3419757899999
124476,14,7,13,0,2016,6,16,5,3,3,2,0,1,1,0,0,0,12.3693372309999,51.3222444849999
124477,14,7,13,0,2016,6,18,2,3,2,6,0,1,1,0,0,0,12.339630643,51.329453983
124478,14,7,13,0,2016,6,22,5,3,5,3,0,1,1,0,0,0,12.405714668,51.3515467
124483,14,7,13,0,2016,6,19,5,3,1,5,0,1,1,0,0,0,12.418788598,51.382144068
124488,14,7,13,0,2016,6,12,2,3,3,2,0,1,1,0,0,0,12.373667929,51.3328273939999
124494,14,7,13,0,2016,6,21,7,3,3,3,0,1,1,0,0,0,12.396117232,51.3102460619999
124496,14,7,13,0,2016,6,12,5,2,5,3,0,1,1,0,0,0,12.475408111,51.345625108
124500,14,7,13,0,2016,6,7,2,3,5,3,0,1,1,0,0,0,12.3177367229999,51.350116059
124502,14,7,13,0,2016,6,12,7,3,5,3,0,1,1,0,0,0,12.458557825,51.357225389
124505,14,7,13,0,2016,6,10,7,3,0,7,0,1,0,0,0,0,12.455284677,51.2851781379999
124509,14,7,13,0,2016,6,7,5,3,4,2,0,1,0,0,1,0,12.327174012,51.329637664
124528,14,7,13,0,2016,6,10,2,3,1,5,0,1,1,0,0,0,12.388624798,51.3422764099999
124532,14,7,13,0,2016,6,7,6,3,5,3,0,1,1,0,0,0,12.344837234,51.330669245
124536,14,7,13,0,2016,6,18,6,3,2,6,0,1,1,0,0,0,12.397076659,51.3321849809999
124538,14,7,13,0,2016,6,18,2,3,2,6,0,1,1,0,0,0,12.402538071,51.339044586
124539,14,7,13,0,2016,6,11,2,3,5,3,0,1,0,0,0,1,12.334315695,51.3315525639999
124553,14,7,13,0,2016,6,16,2,3,5,2,0,1,1,0,0,0,12.335815305,51.3276390409999
124559,14,7,13,0,2016,6,11,2,3,1,5,0,1,1,0,0,0,12.401179571,51.3768641659999
124564,14,7,13,0,2016,6,16,3,3,5,2,0,1,1,0,0,0,12.395402506,51.339112512
124568,14,7,13,0,2016,6,10,7,3,5,3,0,1,1,0,0,0,12.3788945619999,51.3450243719999
124569,14,7,13,0,2016,6,22,3,3,5,3,0,1,0,0,1,0,12.327160263,51.3296233399999
124584,14,7,13,0,2016,6,17,2,3,5,2,0,1,1,0,0,0,12.353429134,51.341200725
124585,14,7,13,0,2016,6,8,2,3,4,2,0,1,1,0,0,0,12.339453749,51.334358723
124587,14,7,13,0,2016,6,17,3,3,3,2,0,1,1,0,0,0,12.341734438,51.3185457579999
124594,14,7,13,0,2016,6,18,6,3,5,3,0,1,1,0,0,0,12.478933965,51.3508543439999
124601,14,7,13,0,2016,6,13,2,2,0,1,0,1,0,0,0,0,12.3704340849999,51.3611352949999
124604,14,7,13,0,2016,6,22,1,3,4,2,0,1,1,0,0,0,12.4059737489999,51.3359638689999
124605,14,7,13,0,2016,6,22,3,3,0,1,0,1,0,0,0,0,12.427552484,51.34365392
124608,14,7,13,0,2016,6,18,3,3,3,5,0,1,1,0,0,0,12.403718672,51.3456501679999
124614,14,7,13,0,2016,6,21,4,3,5,3,0,1,1,0,0,0,12.3718516209999,51.3095242739999
124629,14,7,13,0,2016,6,14,7,2,0,1,0,1,0,0,0,0,12.3235318809999,51.32869282
124655,14,7,13,0,2016,6,8,5,3,5,3,0,1,1,0,0,0,12.398327639,51.339207489
124657,14,7,13,0,2016,6,8,4,3,6,4,0,1,1,1,0,0,12.396445927,51.304424623
124662,14,7,13,0,2016,6,11,5,3,3,2,0,1,0,0,0,1,12.37136824,51.346276951
124665,14,7,13,0,2016,6,13,2,3,3,2,0,1,1,0,0,0,12.373699044,51.322061781
124673,14,7,13,0,2016,6,12,5,3,0,6,0,1,0,0,0,1,12.334087415,51.319356882
124674,14,7,13,0,2016,6,11,4,3,5,3,0,1,1,0,0,0,12.462148236,51.2814429129999
124675,14,7,13,0,2016,6,15,4,3,5,3,0,1,1,0,0,0,12.393228161,51.336944117
124678,14,7,13,0,2016,6,16,4,3,5,3,1,1,1,0,0,0,12.339206394,51.334621706
124718,14,7,13,0,2016,6,15,3,2,5,3,0,1,1,0,0,0,12.326458257,51.3225377469999
124722,14,7,13,0,2016,6,15,5,3,5,3,0,1,0,0,0,1,12.4026512859999,51.3258886559999
124723,14,7,13,0,2016,6,17,5,2,5,3,0,1,1,0,0,0,12.374396233,51.3357514639999
124724,14,7,13,0,2016,6,12,6,3,4,1,0,1,0,0,0,1,12.307178471,51.3231786509999
124726,14,7,13,0,2016,6,14,2,3,3,6,0,1,1,0,0,0,12.359146822,51.368554774
124734,14,7,13,0,2016,6,13,5,3,4,2,0,1,1,0,0,0,12.381786948,51.3386446459999
124735,14,7,13,0,2016,6,10,5,3,4,2,0,1,1,0,0,0,12.375667403,51.3089118019999
124738,14,7,13,0,2016,6,18,5,3,4,2,1,1,1,0,0,0,12.404505248,51.345606599
124748,14,7,13,0,2016,6,17,5,3,5,3,1,1,1,0,0,0,12.309673639,51.3282421589999
124750,14,7,13,0,2016,6,8,3,3,2,6,1,1,0,0,0,0,12.4200999719999,51.3258318399999
124753,14,7,13,0,2016,6,16,3,3,4,2,1,1,1,0,0,0,12.413037283,51.3245349919999
124763,14,7,13,0,2016,6,10,2,3,3,6,0,1,1,0,0,0,12.4407107069999,51.304643478
124767,14,7,13,0,2016,6,14,5,3,5,3,0,1,1,0,0,0,12.392576631,51.333901703
124768,14,7,13,0,2016,7,8,2,3,4,2,0,1,1,0,0,0,12.407533331,51.346780137
124817,14,7,13,0,2016,6,15,4,3,5,3,0,1,0,0,1,0,12.37082984,51.334545276
124822,14,7,13,0,2016,7,8,3,3,3,2,0,1,1,0,0,0,12.393152046,51.3456936629999
124823,14,7,13,0,2016,6,15,5,3,4,2,1,1,1,0,0,0,12.327171161,51.329606994
124825,14,7,13,0,2016,6,16,4,3,2,6,0,1,1,0,0,0,12.275011048,51.3446314629999
124827,14,7,13,0,2016,7,13,6,3,5,3,0,1,0,0,1,0,12.368392236,51.3159851899999
124842,14,7,13,0,2016,7,19,5,3,5,2,0,1,1,0,0,0,12.373817436,51.3311390089999
124854,14,7,13,0,2016,6,18,4,3,4,1,0,1,0,0,0,0,12.427815384,51.400100489
124857,14,7,13,0,2016,7,12,3,3,1,5,0,1,1,0,0,0,12.422001263,51.32042706
124859,14,7,13,0,2016,7,20,1,3,1,5,0,1,0,0,0,1,12.375664614,51.366293532
124862,14,7,13,0,2016,6,6,4,2,5,3,1,1,1,0,0,0,12.378361104,51.3322002669999
124867,14,7,13,0,2016,7,20,3,3,3,2,0,1,0,0,0,0,12.38493751,51.338350106
124868,14,7,13,0,2016,7,8,3,3,3,6,0,1,1,0,0,0,12.371524336,51.345326612
124877,14,7,13,0,2016,7,17,5,3,5,2,0,1,1,0,0,0,12.37359498,51.332998762
124878,14,7,13,0,2016,7,9,5,3,4,2,0,1,1,0,0,0,12.336951676,51.3294500439999
124879,14,7,13,0,2016,7,12,4,3,6,4,0,1,0,1,0,0,12.365017066,51.3372054069999
124881,14,7,13,0,2016,7,18,1,3,5,3,0,1,1,0,0,0,12.457540577,51.353488916
124883,14,7,13,0,2016,6,11,5,3,5,3,0,1,1,0,0,0,12.418680581,51.3135107929999
124886,14,7,13,0,2016,7,8,3,3,6,4,0,1,0,1,0,0,12.361248544,51.3439969849999
124887,14,7,13,0,2016,6,16,5,3,3,2,0,1,1,0,0,0,12.428843769,51.2951614079999
124889,14,7,13,0,2016,7,16,5,3,3,2,0,1,1,0,0,0,12.3795359489999,51.3342563
124894,14,7,13,0,2016,7,6,5,3,3,2,0,1,0,0,0,1,12.407611141,51.339311567
124899,14,7,13,0,2016,6,4,5,3,5,3,0,1,1,0,0,0,12.421734999,51.332569894
124902,14,7,13,0,2016,7,17,3,3,5,3,0,1,1,0,0,0,12.40916846,51.3714373219999
124903,14,7,13,0,2016,7,11,1,3,1,1,0,1,1,0,0,0,12.446625546,51.3038427919999
124905,14,7,13,0,2016,7,13,3,3,3,2,0,1,1,0,0,0,12.376873654,51.3434892949999
124917,14,7,13,0,2016,7,2,3,3,0,1,0,1,1,0,0,0,12.336533182,51.328779933
124921,14,7,13,0,2016,7,14,6,3,5,3,1,1,1,0,0,0,12.263171065,51.3446242059999
124923,14,7,13,0,2016,7,14,7,3,0,1,1,1,0,0,0,0,12.357758444,51.344566894
124933,14,7,13,0,2016,7,18,7,3,5,3,0,1,1,0,0,0,12.412624035,51.3595651429999
124935,14,7,13,0,2016,7,0,7,3,5,3,0,1,1,0,0,0,12.409025826,51.3445320189999
124945,14,7,13,0,2016,7,16,7,2,4,2,1,1,0,0,0,1,12.309661701,51.3305159889999
124949,14,7,13,0,2016,7,13,6,3,3,2,0,1,1,0,0,0,12.459838743,51.352969361
124950,14,7,13,0,2016,7,16,7,3,5,3,1,1,0,0,0,0,12.300758085,51.3155974599999
124998,14,7,13,0,2016,7,9,6,2,5,3,0,1,1,0,0,0,12.307205499,51.346506187
125002,14,7,13,0,2016,7,9,4,3,0,5,1,1,0,0,0,0,12.384722706,51.365104616
125005,14,7,13,0,2016,7,7,2,3,5,2,0,1,1,0,0,0,12.389703994,51.321538983
125012,14,7,13,0,2016,6,17,3,3,3,6,0,1,1,0,0,0,12.37082413,51.334575702
125016,14,7,13,0,2016,7,12,4,3,5,2,0,1,1,0,0,0,12.3734539419999,51.360684696
125021,14,7,13,0,2016,6,16,3,3,3,2,0,1,1,0,0,0,12.469595199,51.2775007119999
125025,14,7,13,0,2016,7,11,6,3,0,5,0,1,1,0,0,0,12.3276961489999,51.321622863
125028,14,7,13,0,2016,7,14,4,3,4,2,0,1,1,0,0,0,12.381957621,51.304416523
